action_id,pattern,region,concurrency,access_pattern,block_size,duration_s,memory_mb,copy_threads,cpu_threads,warm_copy,max_errors,stress_score
994,march,3,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.405896960000002
995,march,3,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
996,march,3,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
997,march,3,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
998,march,3,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
999,march,3,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
1000,march,3,high,random,page_4KB,30,4096,16,8,True,10,6.056819999999999
1001,march,3,high,random,page_4KB,60,4096,16,8,True,10,7.268183999999998
1002,march,3,high,random,page_4KB,120,4096,16,8,True,10,9.08523
1003,march,3,high,random,page_4KB,300,0,16,8,True,10,14.132579999999997
1004,march,3,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
1005,march,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.660003199999998
1006,march,3,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
1007,march,3,high,rowhammer_like,page_4KB,300,0,16,8,True,1,20.727784000000003
1008,march,4,low,sequential,page_4KB,30,256,4,0,False,-1,0.9286249999999999
1009,march,4,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
1010,march,4,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6387499999999997
1011,march,4,low,sequential,page_4KB,300,1024,4,0,False,-1,2.1849999999999996
1012,march,4,low,random,page_4KB,30,256,4,0,True,10,1.2903
1013,march,4,low,random,page_4KB,60,1024,4,0,True,10,1.8216
1014,march,4,low,random,page_4KB,120,1024,4,0,True,10,2.277
1015,march,4,low,random,page_4KB,300,1024,4,0,True,10,3.036
1016,march,4,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8924400000000001
1017,march,4,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
1018,march,4,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
1019,march,4,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.452800000000001
1020,march,4,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
1021,march,4,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
1022,march,4,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
1023,march,4,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.330001599999999
1024,march,4,medium,random,page_4KB,30,1024,8,4,True,10,2.8052639999999998
1025,march,4,medium,random,page_4KB,60,1024,8,4,True,10,3.3663168
1026,march,4,medium,random,page_4KB,120,4096,8,4,True,10,5.049475199999999
1027,march,4,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
1028,march,4,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
1029,march,4,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
1030,march,4,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.405896960000002
1031,march,4,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
1032,march,4,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
1033,march,4,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
1034,march,4,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
1035,march,4,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
1036,march,4,high,random,page_4KB,30,4096,16,8,True,10,6.056819999999999
1037,march,4,high,random,page_4KB,60,4096,16,8,True,10,7.268183999999998
1038,march,4,high,random,page_4KB,120,4096,16,8,True,10,9.08523
1039,march,4,high,random,page_4KB,300,0,16,8,True,10,14.132579999999997
1040,march,4,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
1041,march,4,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.660003199999998
1042,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
1043,march,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,20.727784000000003
1044,march,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.9286249999999999
1045,march,5,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
1046,march,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6387499999999997
1047,march,5,low,sequential,page_4KB,300,1024,4,0,False,-1,2.1849999999999996
1048,march,5,low,random,page_4KB,30,256,4,0,True,10,1.2903
1049,march,5,low,random,page_4KB,60,1024,4,0,True,10,1.8216
1050,march,5,low,random,page_4KB,120,1024,4,0,True,10,2.277
1051,march,5,low,random,page_4KB,300,1024,4,0,True,10,3.036
1052,march,5,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8924400000000001
1053,march,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
1054,march,5,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
1055,march,5,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.452800000000001
1056,march,5,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
1057,march,5,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
1058,march,5,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
1059,march,5,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.330001599999999
1060,march,5,medium,random,page_4KB,30,1024,8,4,True,10,2.8052639999999998
1061,march,5,medium,random,page_4KB,60,1024,8,4,True,10,3.3663168
1062,march,5,medium,random,page_4KB,120,4096,8,4,True,10,5.049475199999999
1063,march,5,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
1064,march,5,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
1065,march,5,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
1066,march,5,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.405896960000002
1067,march,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
1068,march,5,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
1069,march,5,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
1070,march,5,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
1071,march,5,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
1072,march,5,high,random,page_4KB,30,4096,16,8,True,10,6.056819999999999
1073,march,5,high,random,page_4KB,60,4096,16,8,True,10,7.268183999999998
1074,march,5,high,random,page_4KB,120,4096,16,8,True,10,9.08523
1075,march,5,high,random,page_4KB,300,0,16,8,True,10,14.132579999999997
1076,march,5,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
1077,march,5,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.660003199999998
1078,march,5,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
1079,march,5,high,rowhammer_like,page_4KB,300,0,16,8,True,1,20.727784000000003
1080,march,6,low,sequential,page_4KB,30,256,4,0,False,-1,0.9286249999999999
1081,march,6,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
1082,march,6,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6387499999999997
1083,march,6,low,sequential,page_4KB,300,1024,4,0,False,-1,2.1849999999999996
1084,march,6,low,random,page_4KB,30,256,4,0,True,10,1.2903
1085,march,6,low,random,page_4KB,60,1024,4,0,True,10,1.8216
1086,march,6,low,random,page_4KB,120,1024,4,0,True,10,2.277
1087,march,6,low,random,page_4KB,300,1024,4,0,True,10,3.036
1088,march,6,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8924400000000001
1089,march,6,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
1090,march,6,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
1091,march,6,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.452800000000001
1092,march,6,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
1093,march,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
1094,march,6,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
1095,march,6,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.330001599999999
1096,march,6,medium,random,page_4KB,30,1024,8,4,True,10,2.8052639999999998
1097,march,6,medium,random,page_4KB,60,1024,8,4,True,10,3.3663168
1098,march,6,medium,random,page_4KB,120,4096,8,4,True,10,5.049475199999999
1099,march,6,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
1100,march,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
1101,march,6,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
1102,march,6,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.405896960000002
1103,march,6,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
1104,march,6,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
1105,march,6,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
1106,march,6,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
1107,march,6,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
1108,march,6,high,random,page_4KB,30,4096,16,8,True,10,6.056819999999999
1109,march,6,high,random,page_4KB,60,4096,16,8,True,10,7.268183999999998
1110,march,6,high,random,page_4KB,120,4096,16,8,True,10,9.08523
1111,march,6,high,random,page_4KB,300,0,16,8,True,10,14.132579999999997
1112,march,6,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
1113,march,6,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.660003199999998
1114,march,6,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
1115,march,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,20.727784000000003
1116,march,7,low,sequential,page_4KB,30,256,4,0,False,-1,0.9286249999999999
1117,march,7,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
1118,march,7,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6387499999999997
1119,march,7,low,sequential,page_4KB,300,1024,4,0,False,-1,2.1849999999999996
1120,march,7,low,random,page_4KB,30,256,4,0,True,10,1.2903
1121,march,7,low,random,page_4KB,60,1024,4,0,True,10,1.8216
1122,march,7,low,random,page_4KB,120,1024,4,0,True,10,2.277
1123,march,7,low,random,page_4KB,300,1024,4,0,True,10,3.036
1124,march,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8924400000000001
1125,march,7,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
1126,march,7,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
1127,march,7,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.452800000000001
1128,march,7,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
1129,march,7,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
1130,march,7,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
1131,march,7,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.330001599999999
1132,march,7,medium,random,page_4KB,30,1024,8,4,True,10,2.8052639999999998
1133,march,7,medium,random,page_4KB,60,1024,8,4,True,10,3.3663168
1134,march,7,medium,random,page_4KB,120,4096,8,4,True,10,5.049475199999999
1135,march,7,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
1136,march,7,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
1137,march,7,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
1138,march,7,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.405896960000002
1139,march,7,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
1140,march,7,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
1141,march,7,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
1142,march,7,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
1143,march,7,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
1144,march,7,high,random,page_4KB,30,4096,16,8,True,10,6.056819999999999
1145,march,7,high,random,page_4KB,60,4096,16,8,True,10,7.268183999999998
1146,march,7,high,random,page_4KB,120,4096,16,8,True,10,9.08523
1147,march,7,high,random,page_4KB,300,0,16,8,True,10,14.132579999999997
1148,march,7,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
1149,march,7,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.660003199999998
1150,march,7,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
1151,march,7,high,rowhammer_like,page_4KB,300,0,16,8,True,1,20.727784000000003
1152,butterfly,0,low,sequential,page_4KB,30,256,4,0,False,-1,1.04975
1153,butterfly,0,low,sequential,page_4KB,60,1024,4,0,False,-1,1.482
1154,butterfly,0,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
1155,butterfly,0,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
1156,butterfly,0,low,random,page_4KB,30,256,4,0,True,10,1.4586000000000001
1157,butterfly,0,low,random,page_4KB,60,1024,4,0,True,10,2.0592
1158,butterfly,0,low,random,page_4KB,120,1024,4,0,True,10,2.574
1159,butterfly,0,low,random,page_4KB,300,1024,4,0,True,10,3.4320000000000004
1160,butterfly,0,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
1161,butterfly,0,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,3.02016
1162,butterfly,0,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
1163,butterfly,0,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,5.033600000000001
1164,butterfly,0,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.510508
1165,butterfly,0,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
1166,butterfly,0,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.5189144
1167,butterfly,0,medium,sequential,page_4KB,300,4096,8,4,True,-1,6.0252191999999996
1168,butterfly,0,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
1169,butterfly,0,medium,random,page_4KB,60,1024,8,4,True,10,3.8054015999999997
1170,butterfly,0,medium,random,page_4KB,120,4096,8,4,True,10,5.7081024
1171,butterfly,0,medium,random,page_4KB,300,4096,8,4,True,10,7.610803199999999
1172,butterfly,0,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
1173,butterfly,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
1174,butterfly,0,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
1175,butterfly,0,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
1176,butterfly,0,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
1177,butterfly,0,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
1178,butterfly,0,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
1179,butterfly,0,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
1180,butterfly,0,high,random,page_4KB,30,4096,16,8,True,10,6.846839999999999
1181,butterfly,0,high,random,page_4KB,60,4096,16,8,True,10,8.216207999999998
1182,butterfly,0,high,random,page_4KB,120,4096,16,8,True,10,10.27026
1183,butterfly,0,high,random,page_4KB,300,0,16,8,True,10,15.975959999999997
1184,butterfly,0,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,10.042032
1185,butterfly,0,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
1186,butterfly,0,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
1187,butterfly,0,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
1188,butterfly,1,low,sequential,page_4KB,30,256,4,0,False,-1,1.04975
1189,butterfly,1,low,sequential,page_4KB,60,1024,4,0,False,-1,1.482
1190,butterfly,1,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
1191,butterfly,1,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
1192,butterfly,1,low,random,page_4KB,30,256,4,0,True,10,1.4586000000000001
1193,butterfly,1,low,random,page_4KB,60,1024,4,0,True,10,2.0592
1194,butterfly,1,low,random,page_4KB,120,1024,4,0,True,10,2.574
1195,butterfly,1,low,random,page_4KB,300,1024,4,0,True,10,3.4320000000000004
1196,butterfly,1,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
1197,butterfly,1,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,3.02016
1198,butterfly,1,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
1199,butterfly,1,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,5.033600000000001
1200,butterfly,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.510508
1201,butterfly,1,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
1202,butterfly,1,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.5189144
1203,butterfly,1,medium,sequential,page_4KB,300,4096,8,4,True,-1,6.0252191999999996
1204,butterfly,1,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
1205,butterfly,1,medium,random,page_4KB,60,1024,8,4,True,10,3.8054015999999997
1206,butterfly,1,medium,random,page_4KB,120,4096,8,4,True,10,5.7081024
1207,butterfly,1,medium,random,page_4KB,300,4096,8,4,True,10,7.610803199999999
1208,butterfly,1,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
1209,butterfly,1,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
1210,butterfly,1,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
1211,butterfly,1,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
1212,butterfly,1,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
1213,butterfly,1,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
1214,butterfly,1,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
1215,butterfly,1,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
1216,butterfly,1,high,random,page_4KB,30,4096,16,8,True,10,6.846839999999999
1217,butterfly,1,high,random,page_4KB,60,4096,16,8,True,10,8.216207999999998
1218,butterfly,1,high,random,page_4KB,120,4096,16,8,True,10,10.27026
1219,butterfly,1,high,random,page_4KB,300,0,16,8,True,10,15.975959999999997
1220,butterfly,1,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,10.042032
1221,butterfly,1,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
1222,butterfly,1,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
1223,butterfly,1,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
1224,butterfly,2,low,sequential,page_4KB,30,256,4,0,False,-1,1.04975
1225,butterfly,2,low,sequential,page_4KB,60,1024,4,0,False,-1,1.482
1226,butterfly,2,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
1227,butterfly,2,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
1228,butterfly,2,low,random,page_4KB,30,256,4,0,True,10,1.4586000000000001
1229,butterfly,2,low,random,page_4KB,60,1024,4,0,True,10,2.0592
1230,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
1231,butterfly,2,low,random,page_4KB,300,1024,4,0,True,10,3.4320000000000004
1232,butterfly,2,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
1233,butterfly,2,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,3.02016
1234,butterfly,2,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
1235,butterfly,2,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,5.033600000000001
1236,butterfly,2,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.510508
1237,butterfly,2,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
1238,butterfly,2,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.5189144
1239,butterfly,2,medium,sequential,page_4KB,300,4096,8,4,True,-1,6.0252191999999996
1240,butterfly,2,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
1241,butterfly,2,medium,random,page_4KB,60,1024,8,4,True,10,3.8054015999999997
1242,butterfly,2,medium,random,page_4KB,120,4096,8,4,True,10,5.7081024
1243,butterfly,2,medium,random,page_4KB,300,4096,8,4,True,10,7.610803199999999
1244,butterfly,2,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
1245,butterfly,2,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
1246,butterfly,2,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
1247,butterfly,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
1248,butterfly,2,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
1249,butterfly,2,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
1250,butterfly,2,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
1251,butterfly,2,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
1252,butterfly,2,high,random,page_4KB,30,4096,16,8,True,10,6.846839999999999
1253,butterfly,2,high,random,page_4KB,60,4096,16,8,True,10,8.216207999999998
1254,butterfly,2,high,random,page_4KB,120,4096,16,8,True,10,10.27026
1255,butterfly,2,high,random,page_4KB,300,0,16,8,True,10,15.975959999999997
1256,butterfly,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,10.042032
1257,butterfly,2,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
1258,butterfly,2,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
1259,butterfly,2,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
1260,butterfly,3,low,sequential,page_4KB,30,256,4,0,False,-1,1.04975
1261,butterfly,3,low,sequential,page_4KB,60,1024,4,0,False,-1,1.482
1262,butterfly,3,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
1263,butterfly,3,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
1264,butterfly,3,low,random,page_4KB,30,256,4,0,True,10,1.4586000000000001
1265,butterfly,3,low,random,page_4KB,60,1024,4,0,True,10,2.0592
1266,butterfly,3,low,random,page_4KB,120,1024,4,0,True,10,2.574
1267,butterfly,3,low,random,page_4KB,300,1024,4,0,True,10,3.4320000000000004
1268,butterfly,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
1269,butterfly,3,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,3.02016
1270,butterfly,3,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
1271,butterfly,3,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,5.033600000000001
1272,butterfly,3,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.510508
1273,butterfly,3,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
1274,butterfly,3,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.5189144
1275,butterfly,3,medium,sequential,page_4KB,300,4096,8,4,True,-1,6.0252191999999996
1276,butterfly,3,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
1277,butterfly,3,medium,random,page_4KB,60,1024,8,4,True,10,3.8054015999999997
1278,butterfly,3,medium,random,page_4KB,120,4096,8,4,True,10,5.7081024
1279,butterfly,3,medium,random,page_4KB,300,4096,8,4,True,10,7.610803199999999
1280,butterfly,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
1281,butterfly,3,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
1282,butterfly,3,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
1283,butterfly,3,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
1284,butterfly,3,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
1285,butterfly,3,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
1286,butterfly,3,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
1287,butterfly,3,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
1288,butterfly,3,high,random,page_4KB,30,4096,16,8,True,10,6.846839999999999
1289,butterfly,3,high,random,page_4KB,60,4096,16,8,True,10,8.216207999999998
1290,butterfly,3,high,random,page_4KB,120,4096,16,8,True,10,10.27026
1291,butterfly,3,high,random,page_4KB,300,0,16,8,True,10,15.975959999999997
1292,butterfly,3,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,10.042032
1293,butterfly,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
1294,butterfly,3,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
1295,butterfly,3,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
1296,butterfly,4,low,sequential,page_4KB,30,256,4,0,False,-1,1.04975
1297,butterfly,4,low,sequential,page_4KB,60,1024,4,0,False,-1,1.482
1298,butterfly,4,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
1299,butterfly,4,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
1300,butterfly,4,low,random,page_4KB,30,256,4,0,True,10,1.4586000000000001
1301,butterfly,4,low,random,page_4KB,60,1024,4,0,True,10,2.0592
1302,butterfly,4,low,random,page_4KB,120,1024,4,0,True,10,2.574
1303,butterfly,4,low,random,page_4KB,300,1024,4,0,True,10,3.4320000000000004
1304,butterfly,4,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
1305,butterfly,4,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,3.02016
1306,butterfly,4,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
1307,butterfly,4,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,5.033600000000001
1308,butterfly,4,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.510508
1309,butterfly,4,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
1310,butterfly,4,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.5189144
1311,butterfly,4,medium,sequential,page_4KB,300,4096,8,4,True,-1,6.0252191999999996
1312,butterfly,4,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
1313,butterfly,4,medium,random,page_4KB,60,1024,8,4,True,10,3.8054015999999997
1314,butterfly,4,medium,random,page_4KB,120,4096,8,4,True,10,5.7081024
1315,butterfly,4,medium,random,page_4KB,300,4096,8,4,True,10,7.610803199999999
1316,butterfly,4,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
1317,butterfly,4,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
1318,butterfly,4,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
1319,butterfly,4,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
1320,butterfly,4,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
1321,butterfly,4,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
1322,butterfly,4,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
1323,butterfly,4,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
1324,butterfly,4,high,random,page_4KB,30,4096,16,8,True,10,6.846839999999999
1325,butterfly,4,high,random,page_4KB,60,4096,16,8,True,10,8.216207999999998
