agent,episode,action_id,count,pattern,region,concurrency,access_pattern,block_size,duration_s,memory_mb,copy_threads,cpu_threads,warm_copy,max_errors,stress_score
random,77,82,1,walking_1_0,2,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.1944000000000012
random,77,790,1,random,5,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,11.586960000000003
random,77,1654,1,solid,5,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
random,77,439,1,checkerboard,4,low,random,page_4KB,300,1024,4,0,True,10,3.168
random,77,251,1,walking_1_0,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,19.826576
random,77,1334,1,butterfly,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
random,77,622,1,random,1,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,2.904000000000001
random,77,896,1,march,0,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
random,77,448,1,checkerboard,4,medium,random,page_4KB,30,1024,8,4,True,10,2.9272320000000005
random,77,595,1,random,0,medium,random,page_4KB,300,4096,8,4,True,10,5.854464000000001
random,77,106,1,walking_1_0,2,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.745656
random,77,606,1,random,0,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,78,306,1,checkerboard,0,medium,random,page_4KB,120,4096,8,4,True,10,5.269017600000001
random,78,88,1,walking_1_0,2,medium,random,page_4KB,30,1024,8,4,True,10,2.683296
random,78,320,1,checkerboard,0,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.269568
random,78,906,1,march,1,low,random,page_4KB,120,1024,4,0,True,10,2.277
random,78,1251,1,butterfly,2,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
random,78,1203,1,butterfly,1,medium,sequential,page_4KB,300,4096,8,4,True,-1,6.0252191999999996
random,78,369,1,checkerboard,2,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.7878400000000005
random,78,1139,1,march,7,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
random,78,1884,1,inversion,4,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.2787688
random,78,616,1,random,1,low,random,page_4KB,30,256,4,0,True,10,1.122
random,78,955,1,march,2,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
random,78,172,1,walking_1_0,4,high,random,page_4KB,30,4096,16,8,True,10,5.793479999999999
random,78,729,1,random,4,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
random,78,251,1,walking_1_0,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,19.826576
random,78,1866,1,inversion,3,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
random,78,794,1,random,6,low,sequential,page_4KB,120,1024,4,0,False,-1,1.4249999999999998
random,78,1719,1,solid,7,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
random,78,724,1,random,4,low,random,page_4KB,30,256,4,0,True,10,1.122
random,78,757,1,random,5,low,sequential,page_4KB,60,1024,4,0,False,-1,1.14
random,78,1781,1,inversion,1,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
random,78,311,1,checkerboard,0,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.303856640000001
random,78,542,1,checkerboard,7,low,sequential,page_4KB,120,1024,4,0,False,-1,1.7099999999999997
random,78,313,1,checkerboard,0,high,sequential,page_4KB,60,4096,16,8,True,-1,6.004151999999999
random,78,422,1,checkerboard,3,high,sequential,page_4KB,120,4096,16,8,True,-1,7.50519
random,78,1066,1,march,5,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.405896960000002
random,78,1853,1,inversion,3,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
random,78,1163,1,butterfly,0,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,5.033600000000001
random,78,644,1,random,1,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,7.72464
random,78,1130,1,march,7,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
random,78,206,1,walking_1_0,5,high,sequential,page_4KB,120,4096,16,8,True,-1,6.879757499999999
random,78,1725,1,solid,7,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
random,78,834,1,random,7,low,random,page_4KB,120,1024,4,0,True,10,1.98
random,78,1621,1,solid,5,low,sequential,page_4KB,60,1024,4,0,False,-1,1.1969999999999998
random,78,1340,1,butterfly,5,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
random,78,1174,1,butterfly,0,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
random,78,1728,1,inversion,0,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
random,78,1449,1,solid,0,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
random,78,1598,1,solid,4,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.6498924000000006
random,78,594,1,random,0,medium,random,page_4KB,120,4096,8,4,True,10,4.390848000000001
random,78,1372,1,butterfly,6,low,random,page_4KB,30,256,4,0,True,10,1.4586000000000001
random,78,30,1,walking_1_0,0,high,random,page_4KB,120,4096,16,8,True,10,8.690219999999998
random,78,346,1,checkerboard,1,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.727892480000001
random,78,1824,1,inversion,2,high,sequential,page_4KB,30,4096,16,8,True,-1,4.920069
random,78,805,1,random,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
random,78,1755,1,inversion,0,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
random,78,1604,1,solid,4,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
random,78,1093,1,march,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
random,78,803,1,random,6,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
random,78,324,1,checkerboard,1,low,sequential,page_4KB,30,256,4,0,False,-1,0.969
random,78,1027,1,march,4,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
random,78,1016,1,march,4,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8924400000000001
random,78,1382,1,butterfly,6,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.5189144
random,78,861,1,random,7,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.269568
random,78,275,1,walking_1_0,7,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
random,78,1825,1,inversion,2,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
random,78,734,1,random,4,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
random,78,1120,1,march,7,low,random,page_4KB,30,256,4,0,True,10,1.2903
random,78,2008,1,inversion,7,high,random,page_4KB,30,4096,16,8,True,10,6.214824
random,78,837,1,random,7,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
random,78,1508,1,solid,1,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
random,78,523,1,checkerboard,6,medium,random,page_4KB,300,4096,8,4,True,10,7.025356800000001
random,78,417,1,checkerboard,3,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.151928320000001
random,78,403,1,checkerboard,3,low,random,page_4KB,300,1024,4,0,True,10,3.168
random,78,939,1,march,2,low,sequential,page_4KB,300,1024,4,0,False,-1,2.1849999999999996
random,79,22,1,walking_1_0,0,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.083901440000002
random,79,144,1,walking_1_0,4,low,sequential,page_4KB,30,256,4,0,False,-1,0.88825
random,79,1832,1,inversion,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
random,79,354,1,checkerboard,1,high,random,page_4KB,120,4096,16,8,True,10,9.480239999999998
random,79,1895,1,inversion,4,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
random,79,1481,1,solid,1,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
random,79,189,1,walking_1_0,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.5555200000000005
random,79,188,1,walking_1_0,5,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8101600000000007
random,79,1093,1,march,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
random,79,537,1,checkerboard,6,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,11.1234816
random,79,303,1,checkerboard,0,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.561740800000001
random,79,1660,1,solid,6,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
random,79,1738,1,inversion,0,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
random,79,564,2,checkerboard,7,high,sequential,page_4KB,30,4096,16,8,True,-1,5.00346
random,79,1908,1,inversion,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
random,79,511,1,checkerboard,6,low,random,page_4KB,300,1024,4,0,True,10,3.168
random,79,206,1,walking_1_0,5,high,sequential,page_4KB,120,4096,16,8,True,-1,6.879757499999999
random,79,640,1,random,1,high,random,page_4KB,30,4096,16,8,True,10,5.2668
random,79,1326,1,butterfly,4,high,random,page_4KB,120,4096,16,8,True,10,10.27026
random,79,61,1,walking_1_0,1,high,sequential,page_4KB,60,4096,16,8,True,-1,5.503805999999999
random,79,606,1,random,0,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,79,1384,2,butterfly,6,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
random,79,477,1,checkerboard,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.7878400000000005
random,79,1324,1,butterfly,4,high,random,page_4KB,30,4096,16,8,True,10,6.846839999999999
random,79,1034,1,march,4,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
random,79,385,1,checkerboard,2,high,sequential,page_4KB,60,4096,16,8,True,-1,6.004151999999999
random,79,850,1,random,7,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.4399104000000005
random,79,792,2,random,6,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
random,79,267,1,walking_1_0,7,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.098262399999999
random,79,7,1,walking_1_0,0,low,random,page_4KB,300,1024,4,0,True,10,2.9040000000000004
random,79,1422,1,butterfly,7,medium,random,page_4KB,120,4096,8,4,True,10,5.7081024
random,79,1759,1,inversion,0,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
random,79,1690,1,solid,6,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
random,79,1272,1,butterfly,3,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.510508
random,79,555,1,checkerboard,7,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.561740800000001
random,79,1767,1,inversion,1,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
random,79,1652,1,solid,5,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
random,79,653,1,random,2,low,random,page_4KB,60,1024,4,0,True,10,1.584
random,79,1099,1,march,6,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
random,79,1607,1,solid,4,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
random,79,253,1,walking_1_0,7,low,sequential,page_4KB,60,1024,4,0,False,-1,1.254
random,79,386,1,checkerboard,2,high,sequential,page_4KB,120,4096,16,8,True,-1,7.50519
random,79,1205,1,butterfly,1,medium,random,page_4KB,60,1024,8,4,True,10,3.8054015999999997
random,79,2003,1,inversion,7,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
random,79,1100,1,march,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
random,79,583,1,random,0,low,random,page_4KB,300,1024,4,0,True,10,2.64
random,79,1945,1,inversion,6,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
random,79,1283,1,butterfly,3,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
random,79,1105,1,march,6,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
random,79,51,1,walking_1_0,1,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.098262399999999
random,79,1428,1,butterfly,7,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
random,79,1047,1,march,5,low,sequential,page_4KB,300,1024,4,0,False,-1,2.1849999999999996
random,79,1669,1,solid,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
random,79,389,1,checkerboard,2,high,random,page_4KB,60,4096,16,8,True,10,7.584191999999999
random,79,1862,1,inversion,3,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
random,79,793,1,random,6,low,sequential,page_4KB,60,1024,4,0,False,-1,1.14
random,79,1573,1,solid,3,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
random,79,1666,1,solid,6,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
random,79,1388,1,butterfly,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
random,79,1555,1,solid,3,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
random,79,2002,1,inversion,7,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
random,80,457,1,checkerboard,4,high,sequential,page_4KB,60,4096,16,8,True,-1,6.004151999999999
random,80,889,1,march,0,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
random,80,922,1,march,1,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.405896960000002
random,80,1877,1,inversion,4,low,random,page_4KB,60,1024,4,0,True,10,1.86912
random,80,1262,1,butterfly,3,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
random,80,1738,1,inversion,0,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
random,80,190,1,walking_1_0,5,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.1944000000000012
random,80,800,1,random,6,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
random,80,473,1,checkerboard,5,low,random,page_4KB,60,1024,4,0,True,10,1.9008
random,80,687,1,random,3,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
random,80,440,1,checkerboard,4,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9747200000000003
random,80,531,1,checkerboard,6,high,sequential,page_4KB,300,0,16,8,True,-1,11.674739999999996
random,80,1165,1,butterfly,0,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
random,80,174,1,walking_1_0,4,high,random,page_4KB,120,4096,16,8,True,10,8.690219999999998
random,80,115,1,walking_1_0,3,low,random,page_4KB,300,1024,4,0,True,10,2.9040000000000004
random,80,150,1,walking_1_0,4,low,random,page_4KB,120,1024,4,0,True,10,2.178
random,80,228,1,walking_1_0,6,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.124276
random,80,1077,1,march,5,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.660003199999998
random,80,1562,1,solid,3,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.6498924000000006
random,80,1201,1,butterfly,1,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
random,80,1727,1,solid,7,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.925368000000002
random,80,1457,1,solid,0,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
random,80,38,1,walking_1_0,1,low,sequential,page_4KB,120,1024,4,0,False,-1,1.5675000000000001
random,80,977,1,march,3,low,random,page_4KB,60,1024,4,0,True,10,1.8216
random,80,1768,1,inversion,1,low,random,page_4KB,30,256,4,0,True,10,1.32396
random,80,1342,1,butterfly,5,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
random,80,81,1,walking_1_0,2,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.5555200000000005
random,80,173,1,walking_1_0,4,high,random,page_4KB,60,4096,16,8,True,10,6.952175999999998
random,80,236,1,walking_1_0,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.935500800000001
random,80,1827,1,inversion,2,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
random,80,1129,1,march,7,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
random,80,1825,1,inversion,2,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
random,80,1070,1,march,5,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
random,80,1168,1,butterfly,0,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
random,80,1587,1,solid,4,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
random,80,1103,1,march,6,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
random,80,1123,1,march,7,low,random,page_4KB,300,1024,4,0,True,10,3.036
random,80,1203,1,butterfly,1,medium,sequential,page_4KB,300,4096,8,4,True,-1,6.0252191999999996
random,80,387,1,checkerboard,2,high,sequential,page_4KB,300,0,16,8,True,-1,11.674739999999996
random,80,1461,1,solid,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
random,80,1794,1,inversion,1,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
random,80,710,1,random,3,high,sequential,page_4KB,120,4096,16,8,True,-1,6.254325
random,80,1388,1,butterfly,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
random,80,517,1,checkerboard,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.7808704000000004
random,80,1190,1,butterfly,1,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
random,80,1722,1,solid,7,high,random,page_4KB,120,4096,16,8,True,10,8.295209999999997
random,80,1176,1,butterfly,0,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
random,80,344,1,checkerboard,1,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.293273600000001
random,80,536,1,checkerboard,6,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.269568
random,80,876,1,march,0,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
random,80,881,1,march,0,medium,random,page_4KB,60,1024,8,4,True,10,3.3663168
random,80,1259,1,butterfly,2,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
random,81,1437,1,butterfly,7,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
random,81,1317,1,butterfly,4,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
random,81,1556,1,solid,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.7278800000000003
random,81,220,1,walking_1_0,6,low,random,page_4KB,30,256,4,0,True,10,1.2342000000000002
random,81,1488,1,solid,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
random,81,454,1,checkerboard,4,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.727892480000001
random,81,1840,1,inversion,3,low,random,page_4KB,30,256,4,0,True,10,1.32396
random,81,993,1,march,3,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
random,81,605,1,random,0,high,random,page_4KB,60,4096,16,8,True,10,6.320159999999999
random,81,374,1,checkerboard,2,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.171305600000001
random,81,1866,1,inversion,3,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
random,81,260,1,walking_1_0,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8101600000000007
random,81,1743,1,inversion,0,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.46904512
random,81,420,1,checkerboard,3,high,sequential,page_4KB,30,4096,16,8,True,-1,5.00346
random,81,1171,1,butterfly,0,medium,random,page_4KB,300,4096,8,4,True,10,7.610803199999999
random,81,564,1,checkerboard,7,high,sequential,page_4KB,30,4096,16,8,True,-1,5.00346
random,81,1214,1,butterfly,1,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
random,81,306,1,checkerboard,0,medium,random,page_4KB,120,4096,8,4,True,10,5.269017600000001
random,81,794,1,random,6,low,sequential,page_4KB,120,1024,4,0,False,-1,1.4249999999999998
random,81,1918,1,inversion,5,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
random,81,1165,1,butterfly,0,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
random,82,1384,2,butterfly,6,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
random,82,942,1,march,2,low,random,page_4KB,120,1024,4,0,True,10,2.277
random,82,956,1,march,2,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
random,82,1358,1,butterfly,5,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
random,82,610,1,random,0,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,11.586960000000003
random,82,493,1,checkerboard,5,high,sequential,page_4KB,60,4096,16,8,True,-1,6.004151999999999
random,82,251,1,walking_1_0,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,19.826576
random,82,149,1,walking_1_0,4,low,random,page_4KB,60,1024,4,0,True,10,1.7424000000000002
random,82,1140,1,march,7,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
random,82,1266,1,butterfly,3,low,random,page_4KB,120,1024,4,0,True,10,2.574
random,82,398,1,checkerboard,3,low,sequential,page_4KB,120,1024,4,0,False,-1,1.7099999999999997
random,82,917,1,march,1,medium,random,page_4KB,60,1024,8,4,True,10,3.3663168
random,82,1539,1,solid,2,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
random,82,1200,1,butterfly,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.510508
random,82,1137,1,march,7,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
random,82,1950,1,inversion,6,low,random,page_4KB,120,1024,4,0,True,10,2.3364
random,82,1613,1,solid,4,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
random,82,1611,1,solid,4,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
random,82,824,1,random,6,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,7.72464
random,82,625,1,random,1,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
random,82,1432,1,butterfly,7,high,random,page_4KB,30,4096,16,8,True,10,6.846839999999999
random,82,143,1,walking_1_0,3,high,rowhammer_like,page_4KB,300,0,16,8,True,1,19.826576
random,82,693,1,random,3,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
random,82,1391,1,butterfly,6,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
random,82,568,1,checkerboard,7,high,random,page_4KB,30,4096,16,8,True,10,6.320159999999999
random,82,1165,1,butterfly,0,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
random,82,606,1,random,0,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,82,1294,1,butterfly,3,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
random,82,812,1,random,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.5777280000000005
random,82,1264,1,butterfly,3,low,random,page_4KB,30,256,4,0,True,10,1.4586000000000001
random,82,274,1,walking_1_0,7,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.083901440000002
random,82,1874,1,inversion,4,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
random,82,1726,1,solid,7,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
random,82,218,1,walking_1_0,6,low,sequential,page_4KB,120,1024,4,0,False,-1,1.5675000000000001
random,82,1744,1,inversion,0,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
random,82,1366,1,butterfly,5,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
random,82,262,1,walking_1_0,7,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.1944000000000012
random,82,987,1,march,3,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.330001599999999
random,82,1801,1,inversion,2,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
random,82,347,1,checkerboard,1,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.303856640000001
random,82,1965,1,inversion,6,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
random,82,897,1,march,0,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.660003199999998
random,82,746,1,random,4,high,sequential,page_4KB,120,4096,16,8,True,-1,6.254325
random,82,1111,1,march,6,high,random,page_4KB,300,0,16,8,True,10,14.132579999999997
random,82,634,1,random,1,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.4399104000000005
random,82,773,1,random,5,medium,random,page_4KB,60,1024,8,4,True,10,2.9272320000000005
random,82,923,1,march,1,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
random,82,1097,1,march,6,medium,random,page_4KB,60,1024,8,4,True,10,3.3663168
random,82,1558,1,solid,3,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
random,82,1293,1,butterfly,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
random,82,1908,1,inversion,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
random,82,710,1,random,3,high,sequential,page_4KB,120,4096,16,8,True,-1,6.254325
random,82,2001,1,inversion,7,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
random,82,1889,1,inversion,4,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
random,82,176,1,walking_1_0,4,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
random,82,1178,1,butterfly,0,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
random,82,1856,1,inversion,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.221719040000001
random,82,1437,1,butterfly,7,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
random,82,642,1,random,1,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,82,1577,1,solid,3,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
random,82,1337,1,butterfly,5,low,random,page_4KB,60,1024,4,0,True,10,2.0592
random,82,1329,1,butterfly,4,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
random,82,182,1,walking_1_0,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.5675000000000001
random,83,206,1,walking_1_0,5,high,sequential,page_4KB,120,4096,16,8,True,-1,6.879757499999999
random,83,1380,1,butterfly,6,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.510508
random,83,1589,1,solid,4,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
random,83,986,1,march,3,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
random,83,278,1,walking_1_0,7,high,sequential,page_4KB,120,4096,16,8,True,-1,6.879757499999999
random,83,569,1,checkerboard,7,high,random,page_4KB,60,4096,16,8,True,10,7.584191999999999
random,83,1021,1,march,4,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
random,83,1356,1,butterfly,5,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
random,83,898,1,march,0,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
random,83,77,1,walking_1_0,2,low,random,page_4KB,60,1024,4,0,True,10,1.7424000000000002
random,83,1598,1,solid,4,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.6498924000000006
random,83,1296,1,butterfly,4,low,sequential,page_4KB,30,256,4,0,False,-1,1.04975
random,83,1121,1,march,7,low,random,page_4KB,60,1024,4,0,True,10,1.8216
random,83,1117,1,march,7,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
random,83,764,2,random,5,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
random,83,1844,1,inversion,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9418080000000002
