agent,episode,action_id,count,pattern,region,concurrency,access_pattern,block_size,duration_s,memory_mb,copy_threads,cpu_threads,warm_copy,max_errors,stress_score
ppo,86,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,86,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,86,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,86,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,86,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,86,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,86,1403,25,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,87,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,87,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,87,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,87,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,87,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,87,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,87,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,87,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,87,1403,28,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,88,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,88,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,88,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,88,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,88,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,88,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,88,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,88,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,88,1403,11,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,89,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,89,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,89,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,89,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,89,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,89,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,89,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,89,34,31,walking_1_0,0,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.745656
ppo,90,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,90,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,90,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,90,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,90,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,90,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,90,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,90,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,90,1403,12,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,91,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,91,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,91,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,91,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,91,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,91,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,91,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,91,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,91,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,91,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,91,1403,11,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,92,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,92,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,92,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,92,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,92,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,92,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,92,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,92,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,92,1403,12,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,93,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,93,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,93,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,93,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,93,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,93,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,93,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,93,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,93,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,93,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,93,1403,21,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,94,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,94,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,94,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,94,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,94,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,94,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,94,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,94,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,94,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,94,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,95,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,95,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,95,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,95,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,95,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,95,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,95,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,95,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,95,1403,14,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,96,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,96,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,96,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,96,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,96,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,96,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,96,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,96,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,96,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,96,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,96,1403,17,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,97,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,97,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,97,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,97,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,97,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,97,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,97,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,97,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,97,1403,5,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,98,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,98,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,98,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,98,104,1,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,98,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,98,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,98,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,99,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
ppo,99,270,1,walking_1_0,7,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
ppo,99,1042,2,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
ppo,99,104,2,walking_1_0,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
ppo,99,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
ppo,99,1581,1,solid,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
ppo,99,203,2,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
ppo,99,636,1,random,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
ppo,99,1615,1,solid,4,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
ppo,99,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
ppo,99,1403,23,butterfly,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
